initial_maturity,time_in_minute,temperature,humidity,current_maturity
85,21000,26.34,53.025,100
85,21020,26.43166667,53.70833333,100
85,21040,26.565,54.275,100
85,21060,26.73416667,55.18333333,100
85,21080,26.92666667,54.14166667,100
85,21100,27.10083333,54.46666667,100
85,21120,27.255,54.49166667,100
85,21140,27.48666667,54.8,100
85,21160,27.63916667,56.00833333,100
85,21180,27.8475,55.85833333,100
85,21200,27.9,56.375,100
85,21220,27.96916667,55.91666667,100
85,21240,28.03583333,55.93333333,100
85,21260,28.1725,55.23333333,100
85,21280,28.20083333,54.14166667,100
85,21300,28.19083333,52.1,100
85,21320,28.05,51.50833333,100
85,21340,27.9525,52.68333333,100
85,21360,28.1425,52.43333333,100
85,21380,28.19916667,53.80833333,100
85,21400,28.19916667,54.225,100
85,21420,28.07,54.09166667,100
85,21440,27.92333333,53.88333333,100
85,21460,27.85416667,53,100
85,21480,27.7825,52.08333333,100
85,21500,27.69083333,51.31666667,100
85,21520,27.60666667,51.01666667,100
85,21540,27.53416667,50.1,100
85,21560,27.49583333,50.03333333,100
85,21580,27.41166667,49.825,100
85,21600,27.36,49.55,100
85,21620,27.29916667,49.025,100
85,21640,27.22083333,49.00833333,100
85,21660,27.2,49,100
85,21680,27.16166667,48.28333333,100
85,21700,27.09916667,48.075,100
85,21720,27.05583333,48.00833333,100
85,21740,27.00333333,48.05,100
85,21760,26.95333333,48,100
85,21780,26.90083333,48.04166667,100
85,21800,26.865,48,100
85,21820,26.80666667,48.01666667,100
85,21840,26.8,48.01666667,100
85,21860,26.7925,47.7,100
85,21880,26.71833333,47.84166667,100
85,21900,26.69833333,47.575,100
85,21920,26.67416667,47.85,100
85,21940,26.62333333,47.3,100
85,21960,26.60083333,47.975,100
85,21980,26.59916667,48,100
85,22000,26.55583333,48,100
85,22020,26.51333333,48.025,100
85,22040,26.49666667,48.05,100
85,22060,26.42666667,48.00833333,100
85,22080,26.40166667,48,100
85,22100,26.4,48.00833333,100
85,22120,26.38083333,48.01666667,100
85,22140,26.32666667,47.075,100
85,22160,26.28,46.08333333,100
85,22180,25.96,49.225,100
85,22200,25.80666667,53.13333333,100
85,22220,25.95833333,54.75,100
85,22240,26.04,53.78333333,100
85,22260,26.04083333,55.21666667,100
85,22280,26.04583333,58.04166667,100
85,22300,26.17666667,59.025,100
85,22320,26.28583333,58.79166667,100
85,22340,26.34333333,60.66666667,100
85,22360,26.44666667,59.175,100
85,22380,26.545,57.38333333,100
85,22400,26.455,56.83333333,100
85,22420,26.4,56.15,100
85,22440,26.4,56.68333333,100
85,22460,26.4,56.46666667,100
85,22480,26.4075,55.725,100
85,22500,26.405,55.55833333,100
85,22520,26.405,55.3,100
85,22540,26.52583333,54.25833333,100
85,22560,26.6,54,100
85,22580,26.6,53.4,100
85,22600,26.6,52.71666667,100
85,22620,26.59833333,51.79166667,100
85,22640,26.5525,51.00833333,100
85,22660,26.49833333,50.29166667,100
85,22680,26.43416667,50.04166667,100
85,22700,26.4,50.00833333,100
85,22720,26.4,49.75833333,100
85,22740,26.39333333,49.19166667,100
85,22760,26.32416667,49.01666667,100
85,22780,26.3025,49.00833333,100
85,22800,26.28583333,49.00833333,100
85,22820,26.20666667,49.01666667,100
85,22840,26.2,49,100
85,22860,26.2,48.2,100
85,22880,26.1375,48,100
85,22900,26.02416667,48.025,100
85,22920,26,48.01666667,100
85,22940,25.99833333,48.03333333,100
85,22960,25.98666667,48.025,100
85,22980,25.90916667,47.99166667,100
85,23000,25.9,48.00833333,100
85,23020,25.89833333,48.01666667,100
85,23040,25.88583333,48.01666667,100
85,23060,25.89,48.00833333,100
85,23080,25.81083333,48.00833333,100
85,23100,25.8,48.01666667,100
85,23120,25.74333333,48.00833333,100
85,23140,25.71416667,48.00833333,100
85,23160,25.7025,48.00833333,100
85,23180,25.7,48,100
85,23200,25.7,48,100
85,23220,27.75980037,53.45247338,100
85,23240,27.83245682,53.42555924,100
85,23260,27.88315324,54.58683467,100
85,23280,27.91098157,55.29666015,100
85,23300,27.94232657,55.1312592,100
85,23320,27.93793026,55.07251104,100
85,23340,27.948529,55.15992056,100
85,23360,27.97589506,55.02604952,100
85,23380,27.97497615,54.37648709,100
85,23400,27.89447906,54.28747981,100
85,23420,27.86361468,53.8213323,100
85,23440,27.83812012,53.67949938,100
85,23460,27.79862654,53.52808642,100
85,23480,27.742199,53.56946319,100
85,23500,27.68000961,53.35798102,100
85,23520,27.61975908,53.0882791,100
85,23540,27.55515527,53.29452961,100
85,23560,27.52942593,53.4037963,100
85,23580,27.49472146,52.93319735,100
85,23600,27.45261192,52.53067242,100
85,23620,27.35331472,52.82091765,100
85,23640,27.28125422,54.05250844,100
85,23660,27.28898573,54.66536887,100
85,23680,27.27921296,54.60546146,100
85,23700,27.25645642,54.91499282,100
